sentence_id,something,develops,something_first_index,something_last_index,develops_first_index,develops_last_index,sentence_text,answer
294629,we,love,3,3,4,4,"Thank you , we love these guys",
295128,I,love,0,0,1,1,I love all film with Olympia Dukakis .,
295753,I,will enjoy,11,11,12,13,"All in all , these bulbs are a good purchase and I will enjoy the energy savings and cooler house during the summer .",
296281,I,love,0,0,1,1,I love to watch them two cute screwballs .,
296359,those,love,5,5,7,7,Very high quality pads for those who love sketching .,
296719,My kids,love,0,1,2,2,My kids love to sketch so these sketch books are always great gifts .,
296978,I,love,0,0,2,2,I still love him though !,
297294,I,love,0,0,1,1,I love how she 's so in love with Chase and she ca n't shut up about him .,
297297,I,love,17,17,18,18,I do n't want to give anything away so all I 'm gon na say is that I love the ending .,
297545,I,love,0,0,1,1,"I love FUNKO Pops and I love Dumbo , so ............ 

",
297545,I,love,5,5,6,6,"I love FUNKO Pops and I love Dumbo , so ............ 

",
297595,I,love,0,0,1,1,"I love LSP , probably more than any other Adventure Time character .",
297766,I,love,0,0,2,2,I absolutely love the songs Almost Lover and Ashes and Wine ! ! !,
297864,I,did n't love,0,0,1,3,I did n't love this novella because Landen comes off as such a prick .,
297895,Anyone,appreciate,0,0,12,12,Anyone with a well rounded taste in music should be able to appreciate this album .,
297969,I,love,0,0,1,1,I love it ! ! !,
297989,i,Love,4,4,5,5,I ordered this because i Love jimmy Page and his violin bow solos .,
298005,My daughters,love,0,1,2,2,My daughters love to draw and keep their pictures .,
298163,I,enjoy,30,30,31,31,"The sound of "" One Cell in the Sea "" may not be entirely unique , but it falls right into the middle of one of the musical genres that I enjoy immensely .",
298165,I,love,0,0,1,1,"I love Alison Sudol 's melodic , slightly breathy vocals , and the songs have me singing and humming along .",
298254,I,love,0,0,1,1,I love,
298420,I,love,4,4,5,5,Strong female characters ( I love her Momma ! ) and handsome men .,
298440,Cat6 coupler,does not support,0,1,2,4,Cat6 coupler does not support 1000 Mbps ethernet : defective or false advertising ?,
298443,This cat6 coupler,should support,0,2,3,4,"This cat6 coupler should support 1000 Mbps Ethernet , but I only get 100 Mbps Ethernet through this plate .",
298598,I,love,0,0,1,1,I love that the movie shows old women to be what we are .,
298715,I,love,7,7,8,8,It 's a great little knife and I love the fact that I ...,
298720,I,love,7,7,8,8,It 's a great little knife and I love the fact that I can switch the clip for a tip up carry .,
298737,I,love,0,0,2,2,"I really love this knife , but I wish it had more of a finger guard .",
298977,I,love,0,0,1,1,"I love it and it 's super smooth , very low bitterness .",
299267,I,love,22,22,23,23,I hope this never happens to me but it had a powerful message in this movie and we enjoyed watching it and I love Olivia Dukakis especially in Steel Magnolia .,
299364,I,love,0,0,1,1,"I love the taste of chipotle , but I ca n't take the heat .",
299424,I,love,0,0,1,1,I love it .,
299715,I,love,8,8,9,9,The jumbo size is what I purchased and I love it .,
299883,good guys,win,8,9,14,14,"Absolutely FUN movie - no one dies , good guys [ and gal ] win - the callus and cold person gets their "" just reward "" in the end .",
299883,gal,win,12,12,14,14,"Absolutely FUN movie - no one dies , good guys [ and gal ] win - the callus and cold person gets their "" just reward "" in the end .",
299970,I,love,18,18,19,19,"Aly & AJ 's new songs on this album are just so different from their debut , and I love them .",
300037,I,love,0,0,6,6,"I have 2 of these and love them , wait until they hit $ 40 and buy .",
300124,I,love,15,15,16,16,"I bought the movie because it was on my gf 's wish list , and I love her .",
300135,I,love,0,0,1,1,I love it .,
300233,I,love,17,17,18,18,I am not a professional artist and have no formal training-- but for what it 's worth- I love these brush pens .,
300383,The secondary characters,shine,0,2,4,4,The secondary characters still shine !,
300429,I,"LOVE DWAYNE JOHNSON AND MARK WAHLBERG IN EVERYTHING THEY DO ,  ",1,1,2,13,"NORMALLY I LOVE DWAYNE JOHNSON AND MARK WAHLBERG IN EVERYTHING THEY DO , 
",
300453,me,laugh,3,3,6,6,This story made me cry and laugh with heroine and hero story .,
300455,I,love,0,0,1,1,I love how stupid but smart kassie is when she rejected Lou as everyone at the firehouse refer to him .,
300874,what,love,0,0,4,4,"what 's not to love about Aussie lollies , right ?",
300907,I,love,5,5,6,6,"The quality is great and I love that "" new leather smell . """,
300914,I,adore,0,0,1,1,I adore this case .,
300953,The stereo tracks,shine,0,2,4,4,"The stereo tracks also shine , and are the mixes we 're all familiar with .",
301145,I,love,0,0,1,1,"I love having a lighter Glueten free 
 cookie but I find I like them so much I have to order two at a time .",
301474,watching,grow,23,23,25,25,"I enjoyed the concept of mountain man and someone who comes to the town and he 's forced to deal with it , watching them grow closer and deal with how to be anything to each other was so fun .",
301535,they,shine,28,28,29,29,"Lights work great in my Mazda Proteg5 ( note to anyone installing H7s on most Mazdas , they need an adaptor for the clip to secure ) , they shine a bit bluer than I expected but that could just be my eyes perceiving them that way .",
301578,I,love,0,0,1,1,"I love these kinds of movies and this one I have watched a couple of times ,  ",
301591,Adoraable,Love,5,5,6,6,"Sad , Funny , and Adoraable Love it",
301604,you,enjoy,1,1,2,2,"If you enjoy a sexy were lion , love and romance , a sassy bbw then this is a must read for you ! ! !",
301687,I,love,0,0,1,1,I love this period & even though it is a novel & there was n't a girl named Hannah the rest of the book is close to true .,
301810,This player,does nt support,0,1,2,4,This player does nt support a wide array of video profiles but I do n't care about that too much .,
301816,I,love,0,0,1,1,I love how the C2 can play OGG and FLAC formats .,
301861,I,love,0,0,1,1,I love supporting a company that plays OGG and FLAC music as well not forcing me to use their software for the device .,
302171,Ernie,love,1,1,4,4,"Sorry Ernie , I love your strings , but this strap needs to go back to the drawing board .",
302171,I,love,3,3,4,4,"Sorry Ernie , I love your strings , but this strap needs to go back to the drawing board .",
302178,YOU,WILL LOVE,0,0,1,2,YOU WILL LOVE THIS BOOK   ! ! ! ! ! !,
302360,some way,grow,1,2,4,4,Perhaps some way to grow or power up stickers or attack .,
302425,you,will love,5,5,6,7,If you ever liked Dragnet you will love this movie .,
302511,I,will enjoy,2,2,3,4,I think I will enjoy them in ...,
302515,I,will enjoy,7,7,8,9,"BUT , good quality and I think I will enjoy them in the long run .",
302528,I,love,22,22,23,23,"Now , I did it right : I bought the album and listened to every track at least 5x and ..... 

 I love these songs .",
302856,I,love,0,0,1,1,I love having control over the flow of water .,
302858,They,love,0,0,1,1,They love borrowing the paint brushes .,
302950,I,love,0,0,1,1,I love these cookies,
302956,I,love,0,0,1,1,I love these cookies .,
303073,Hannah,can Hannah love,2,2,1,3,How can Hannah love someone such as Mary when she is in danger of dying the same way her mother died by just being with the queen because she is a Jew ?,
303274,the sincerity & talent of Aly,will win over,19,24,27,29,The new sound and at times overwhelming production of the CD may put some peaople off- but I think the sincerity & talent of Aly & AJ will win over people who give it a try .,
303274,AJ,will win over,26,26,27,29,The new sound and at times overwhelming production of the CD may put some peaople off- but I think the sincerity & talent of Aly & AJ will win over people who give it a try .,
303322,I,love,0,0,1,1,I love Heath 's story so much better than Ash 's .,
303491,She,love,0,0,1,1,She love it,
303495,she,love,15,15,16,16,"Dora 's Fox is the best toy from my daughter , is perfect size , she love it , she happy with the fox , 

",
303672,the Nilla wafers,used to love,10,12,14,16,Ohhh these are SO good and they taste exactly like the Nilla wafers I used to love !,
303706,the guys,aspire,31,32,34,34,"With hero Andy at the helm , some faithful guy buddies , a professor , a mysterious newcomer to the club , and a very cute , nice college girl for the guys to aspire to impress , this is a great YA tale with a surprise ending and many twists and turns to get there .",
303709,others,enjoy,15,15,17,17,"Though I am an adult , I enjoyed reading this book and recommend it to others who enjoy a fast - paced book with plenty of tongue - in - cheek sparkling dialogue and a great , spooky setting to explore .",
303722,I,did n't love,0,0,1,3,"I did n't love this one , but I did like it .",
303827,I,can enjoy,1,1,2,3,Now I can enjoy them again .,
303915,I,do love,0,0,2,3,I really do love this .,
304015,I,did enjoy,3,3,4,5,I will say I did enjoy it very much looking forward to what Sylvia will do next .,
304056,the lights,shine,18,19,20,20,If I sit one upside down the light sensor works as you would expect it to but then the lights shine in your eyes .,
304110,I,love,0,0,1,1,I love these lightbulbs .,
304117,I,love,21,21,22,22,"I do n't have these bulbs in any socket that dims so I would n't know about that part but , I love the color of the light , the instant on , the lightweight , and overall warmth these bulbs put out .",
304307,I,love,7,7,8,8,I use these for brush lettering and I love them !,
304593,I,love,0,0,1,1,I love the characters there so much fun .,
304880,Dominique swain,shine,0,1,8,8,"Dominique swain , Melaine Griffeth and Frank Langella shine with sheer excellence in their roles .",
304880,Melaine Griffeth,shine,3,4,8,8,"Dominique swain , Melaine Griffeth and Frank Langella shine with sheer excellence in their roles .",
304880,Frank Langella,shine,6,7,8,8,"Dominique swain , Melaine Griffeth and Frank Langella shine with sheer excellence in their roles .",
304882,You,will either love,0,0,1,3,You will either love this film or hate it but its almost impossible to forget such a masterpiece .,
305066,who,does n't love,1,1,2,4,And who does n't love a cool character like this ?  ,
305552,I,love,0,0,2,2,"I really love them , just wish they were cheaper .",
305749,she,does love,16,16,17,18,But I bought her the plush Dora Backback and all the Ty Dora character beanies and she does love them .,
305842,I,love,4,4,5,5,Easy to use and I love that there are three different tips .,
305942,I,love,8,8,9,9,It also has very quick auto focus and I love the cinematic HD quality .,
306165,I,love,1,1,2,2,and I love it too !,
306303,I,learn,3,3,13,13,"Although I wished I wud have read up on 1520 before purchase to learn of the jumpy camera issues but that 's no fault of the seller so I still give u 5 stars , but I still love the phone ..... thanks and great job",
